x,y_obs,weight,y_calc,y_bkg,Q,phase 1,phase 2
25.518,3100,0.000322581,3262.97,97.6415,1.80155,,
25.5322,3672,0.000272331,3956.06,97.6297,1.80253,,
25.5463,4487,0.000222866,4570.55,97.6179,1.80352,,
25.5605,4781,0.000209161,4913.54,97.6062,1.8045,,
25.5747,5094,0.000196309,4910.1,97.5944,1.80549,,
25.5888,4793,0.000208638,4679.98,97.5826,1.80647,,
25.603,4431,0.000225683,4375.03,97.5709,1.80745,,
25.6172,3970,0.000251889,4026.11,97.5591,1.80844,,
25.6313,3460,0.000289017,3587.72,97.5473,1.80942,,
25.6455,3176,0.000314861,3066.57,97.5355,1.8104,,
25.6597,2454,0.000407498,2538.72,97.5237,1.81139,,
25.6739,2021,0.000494805,2073.28,97.5119,1.81237,,
25.688,1597,0.000626174,1695.39,97.5001,1.81335,,
25.7022,1340,0.000746269,1399.98,97.4883,1.81434,,
25.7164,1124,0.00088968,1171.56,97.4765,1.81532,,
25.7305,866,0.00115473,994.427,97.4647,1.8163,,
25.7447,788,0.00126904,855.74,97.4529,1.81729,,
25.7589,650,0.00153846,745.832,97.4411,1.81827,,
25.773,584,0.00171233,657.612,97.4293,1.81925,,
25.7872,552,0.00181159,585.915,97.4175,1.82024,,
25.8014,480,0.00208333,526.96,97.4056,1.82122,,
25.8156,472,0.00211864,477.955,97.3938,1.8222,,
25.8297,432,0.00231481,436.813,97.382,1.82319,,
25.8439,411,0.00243309,401.96,97.3702,1.82417,,
25.8581,382,0.0026178,372.187,97.3583,1.82515,,
25.8722,353,0.00283286,346.562,97.3465,1.82614,,
25.8864,309,0.00323625,324.354,97.3347,1.82712,,
25.9006,337,0.00296736,304.984,97.3228,1.8281,,
25.9147,280,0.00357143,287.992,97.311,1.82909,,
25.9289,302,0.00331126,273.005,97.2991,1.83007,,
25.9431,279,0.00358423,259.72,97.2873,1.83105,,
25.9572,232,0.00431034,247.89,97.2754,1.83204,,
25.9714,262,0.00381679,237.312,97.2635,1.83302,,
25.9856,252,0.00396825,227.815,97.2517,1.834,,
25.9998,245,0.00408163,219.256,97.2398,1.83498,,
26.0139,230,0.00434783,211.517,97.228,1.83597,,
26.0281,191,0.0052356,204.496,97.2161,1.83695,,
26.0423,185,0.00540541,198.108,97.2042,1.83793,,
26.0564,208,0.00480769,192.278,97.1923,1.83892,,
26.0706,187,0.00534759,186.943,97.1805,1.8399,,
26.0848,191,0.0052356,182.05,97.1686,1.84088,,
26.0989,149,0.00671141,177.551,97.1567,1.84186,,
26.1131,195,0.00512821,173.404,97.1448,1.84285,,
26.1273,193,0.00518135,169.575,97.1329,1.84383,,
26.1415,157,0.00636943,166.031,97.121,1.84481,,
26.1556,177,0.00564972,162.745,97.1091,1.84579,,
26.1698,171,0.00584795,159.692,97.0972,1.84678,,
26.184,148,0.00675676,156.852,97.0853,1.84776,,
26.1981,162,0.00617284,154.204,97.0734,1.84874,,
26.2123,178,0.00561798,151.733,97.0615,1.84972,,
26.2265,157,0.00636943,149.422,97.0496,1.85071,,
26.2406,144,0.00694444,147.258,97.0376,1.85169,,
26.2548,152,0.00657895,145.23,97.0257,1.85267,,
26.269,144,0.00694444,143.325,97.0138,1.85365,,
26.2832,165,0.00606061,141.535,97.0019,1.85464,,
26.2973,148,0.00675676,139.85,96.9899,1.85562,,
26.3115,143,0.00699301,138.263,96.978,1.8566,,
26.3257,142,0.00704225,136.766,96.9661,1.85758,,
26.3398,162,0.00617284,135.352,96.9541,1.85856,,
26.354,149,0.00671141,134.015,96.9422,1.85955,,
26.3682,155,0.00645161,132.751,96.9302,1.86053,,
26.3823,129,0.00775194,131.553,96.9183,1.86151,,
26.3965,147,0.00680272,130.418,96.9063,1.86249,,
26.4107,131,0.00763359,129.341,96.8944,1.86347,,
26.4249,139,0.00719424,128.319,96.8824,1.86446,,
26.439,133,0.0075188,127.348,96.8705,1.86544,,
26.4532,151,0.00662252,126.424,96.8585,1.86642,,
26.4674,156,0.00641026,125.545,96.8465,1.8674,,
26.4815,157,0.00636943,124.708,96.8345,1.86838,,
26.4957,119,0.00840336,123.91,96.8226,1.86937,,
26.5099,122,0.00819672,123.149,96.8106,1.87035,,
26.524,153,0.00653595,122.424,96.7986,1.87133,,
26.5382,131,0.00763359,121.731,96.7866,1.87231,,
26.5524,137,0.00729927,121.069,96.7746,1.87329,,
26.5666,149,0.00671141,120.437,96.7627,1.87428,,
26.5807,125,0.008,119.832,96.7507,1.87526,,
26.5949,142,0.00704225,119.254,96.7387,1.87624,,
26.6091,133,0.0075188,118.701,96.7267,1.87722,,
26.6232,130,0.00769231,118.171,96.7147,1.8782,,
26.6374,138,0.00724638,117.663,96.7027,1.87918,,
26.6516,132,0.00757576,117.177,96.6906,1.88017,,
26.6657,118,0.00847458,116.711,96.6786,1.88115,,
26.6799,117,0.00854701,116.264,96.6666,1.88213,,
26.6941,119,0.00840336,115.836,96.6546,1.88311,,
26.7083,132,0.00757576,115.425,96.6426,1.88409,,
26.7224,133,0.0075188,115.03,96.6306,1.88507,,
26.7366,145,0.00689655,114.652,96.6185,1.88605,,
26.7508,143,0.00699301,114.289,96.6065,1.88704,,
26.7649,121,0.00826446,113.94,96.5945,1.88802,,
26.7791,120,0.00833333,113.606,96.5824,1.889,,
26.7933,137,0.00729927,113.284,96.5704,1.88998,,
26.8074,115,0.00869565,112.976,96.5583,1.89096,,
26.8216,136,0.00735294,112.68,96.5463,1.89194,,
26.8358,132,0.00757576,112.395,96.5342,1.89292,,
26.85,122,0.00819672,112.123,96.5222,1.8939,,
26.8641,113,0.00884956,111.861,96.5101,1.89489,,
26.8783,128,0.0078125,111.609,96.4981,1.89587,,
26.8925,134,0.00746269,111.368,96.486,1.89685,,
26.9066,140,0.00714286,111.137,96.4739,1.89783,,
26.9208,145,0.00689655,110.916,96.4619,1.89881,,
26.935,131,0.00763359,110.703,96.4498,1.89979,,
26.9491,128,0.0078125,110.5,96.4377,1.90077,,
26.9633,126,0.00793651,110.305,96.4256,1.90175,,
26.9775,144,0.00694444,110.119,96.4136,1.90273,,
26.9917,140,0.00714286,109.941,96.4015,1.90371,,
27.0058,124,0.00806452,109.772,96.3894,1.90469,,
27.02,105,0.00952381,109.61,96.3773,1.90568,,
27.0342,122,0.00819672,109.456,96.3652,1.90666,,
27.0483,104,0.00961538,109.309,96.3531,1.90764,,
27.0625,110,0.00909091,109.17,96.341,1.90862,,
27.0767,114,0.00877193,109.038,96.3289,1.9096,,
27.0908,98,0.0102041,108.913,96.3168,1.91058,,
27.105,113,0.00884956,108.795,96.3047,1.91156,,
27.1192,104,0.00961538,108.684,96.2926,1.91254,,
27.1334,121,0.00826446,108.58,96.2805,1.91352,,
27.1475,108,0.00925926,108.482,96.2683,1.9145,,
27.1617,130,0.00769231,108.392,96.2562,1.91548,,
27.1759,127,0.00787402,108.308,96.2441,1.91646,,
27.19,134,0.00746269,108.23,96.232,1.91744,,
27.2042,132,0.00757576,108.16,96.2198,1.91842,,
27.2184,113,0.00884956,108.096,96.2077,1.9194,,
27.2325,130,0.00769231,108.039,96.1956,1.92038,,
27.2467,132,0.00757576,107.988,96.1834,1.92136,,
27.2609,127,0.00787402,107.944,96.1713,1.92235,,
27.2751,102,0.00980392,107.907,96.1591,1.92333,,
27.2892,119,0.00840336,107.876,96.147,1.92431,,
27.3034,113,0.00884956,107.853,96.1348,1.92529,,
27.3176,118,0.00847458,107.837,96.1227,1.92627,,
27.3317,107,0.00934579,107.827,96.1105,1.92725,,
27.3459,125,0.008,107.825,96.0983,1.92823,,
27.3601,106,0.00943396,107.831,96.0862,1.92921,,
27.3742,111,0.00900901,107.844,96.074,1.93019,,
27.3884,132,0.00757576,107.864,96.0618,1.93117,,
27.4026,109,0.00917431,107.893,96.0497,1.93215,,
27.4168,137,0.00729927,107.93,96.0375,1.93313,,
27.4309,111,0.00900901,107.975,96.0253,1.93411,,
27.4451,132,0.00757576,108.029,96.0131,1.93509,,
27.4593,98,0.0102041,108.092,96.0009,1.93607,,
27.4734,128,0.0078125,108.164,95.9887,1.93705,,
27.4876,110,0.00909091,108.247,95.9765,1.93803,,
27.5018,120,0.00833333,108.339,95.9643,1.93901,,
27.516,105,0.00952381,108.442,95.9521,1.93999,,
27.5301,121,0.00826446,108.556,95.9399,1.94097,,
27.5443,146,0.00684932,108.681,95.9277,1.94195,,
27.5585,127,0.00787402,108.819,95.9155,1.94292,,
27.5726,116,0.00862069,108.969,95.9033,1.9439,,
27.5868,130,0.00769231,109.133,95.8911,1.94488,,
27.601,137,0.00729927,109.312,95.8789,1.94586,,
27.6151,132,0.00757576,109.505,95.8667,1.94684,,
27.6293,134,0.00746269,109.714,95.8544,1.94782,,
27.6435,121,0.00826446,109.94,95.8422,1.9488,,
27.6576,118,0.00847458,110.184,95.83,1.94978,,
27.6718,122,0.00819672,110.447,95.8177,1.95076,,
27.686,137,0.00729927,110.731,95.8055,1.95174,,
27.7002,120,0.00833333,111.036,95.7933,1.95272,,
27.7143,131,0.00763359,111.365,95.781,1.9537,,
27.7285,120,0.00833333,111.719,95.7688,1.95468,,
27.7427,118,0.00847458,112.099,95.7565,1.95566,,
27.7568,134,0.00746269,112.509,95.7443,1.95664,,
27.771,134,0.00746269,112.95,95.732,1.95762,,
27.7852,124,0.00806452,113.425,95.7197,1.9586,,
27.7993,115,0.00869565,113.936,95.7075,1.95957,,
27.8135,124,0.00806452,114.487,95.6952,1.96055,,
27.8277,117,0.00854701,115.082,95.6829,1.96153,,
27.8419,125,0.008,115.724,95.6707,1.96251,,
27.856,133,0.0075188,116.417,95.6584,1.96349,,
27.8702,129,0.00775194,117.166,95.6461,1.96447,,
27.8844,131,0.00763359,117.978,95.6338,1.96545,,
27.8985,126,0.00793651,118.858,95.6215,1.96643,,
27.9127,123,0.00813008,119.813,95.6093,1.96741,,
27.9269,128,0.0078125,120.851,95.597,1.96839,,
27.941,121,0.00826446,121.982,95.5847,1.96936,,
27.9552,116,0.00862069,123.216,95.5724,1.97034,,
27.9694,103,0.00970874,124.564,95.5601,1.97132,,
27.9836,126,0.00793651,126.041,95.5478,1.9723,,
27.9977,132,0.00757576,128.146,95.5355,1.97328,,
28.0119,108,0.00925926,129.932,95.5231,1.97426,,
28.0261,146,0.00684932,131.902,95.5108,1.97524,,
28.0402,139,0.00719424,134.082,95.4985,1.97622,,
28.0544,127,0.00787402,136.5,95.4862,1.97719,,
28.0686,135,0.00740741,139.193,95.4739,1.97817,,
28.0827,119,0.00840336,142.442,95.4615,1.97915,,
28.0969,152,0.00657895,145.817,95.4492,1.98013,,
28.1111,148,0.00675676,149.616,95.4369,1.98111,,
28.1253,144,0.00694444,153.914,95.4245,1.98209,,
28.1394,159,0.00628931,158.798,95.4122,1.98307,,
28.1536,147,0.00680272,164.377,95.3999,1.98404,,
28.1678,144,0.00694444,170.787,95.3875,1.98502,,
28.1819,162,0.00617284,178.197,95.3752,1.986,,
28.1961,113,0.00884956,186.821,95.3628,1.98698,,
28.2103,161,0.00621118,196.93,95.3505,1.98796,,
28.2244,160,0.00625,208.877,95.3381,1.98894,,
28.2386,162,0.00617284,223.119,95.3257,1.98991,,
28.2528,148,0.00675676,240.258,95.3134,1.99089,,
28.267,163,0.00613497,261.098,95.301,1.99187,,
28.2811,212,0.00471698,286.72,95.2886,1.99285,,
28.2953,221,0.00452489,318.59,95.2763,1.99383,,
28.3095,250,0.004,358.711,95.2639,1.99481,,
28.3236,291,0.00343643,409.804,95.2515,1.99578,,
28.3378,305,0.00327869,475.499,95.2391,1.99676,,
28.352,397,0.00251889,560.382,95.2267,1.99774,,
28.3661,515,0.00194175,669.477,95.2144,1.99872,,
28.3803,650,0.00153846,806.146,95.202,1.9997,,
28.3945,960,0.00104167,966.741,95.1896,2.00067,,
28.4087,1461,0.000684463,1131.6,95.1772,2.00165,,
28.4228,2188,0.000457038,1261.34,95.1648,2.00263,,
28.437,2645,0.000378072,1316.59,95.1524,2.00361,,
28.4512,2291,0.000436491,1294.58,95.14,2.00458,,
28.4653,1755,0.000569801,1230.88,95.1275,2.00556,,
28.4795,1426,0.000701262,1159.16,95.1151,2.00654,,
28.4937,1401,0.000713776,1083.87,95.1027,2.00752,,
28.5078,1555,0.000643087,990.7,95.0903,2.0085,,
28.522,1317,0.000759301,874.532,95.0779,2.00947,,
28.5362,964,0.00103734,749.207,95.0654,2.01045,,
28.5504,571,0.00175131,632.665,95.053,2.01143,,
28.5645,397,0.00251889,534.429,95.0406,2.01241,,
28.5787,270,0.0037037,455.741,95.0281,2.01338,,
28.5929,244,0.00409836,393.983,95.0157,2.01436,,
28.607,208,0.00480769,345.642,95.0033,2.01534,,
28.6212,196,0.00510204,307.576,94.9908,2.01632,,
28.6354,200,0.005,277.301,94.9784,2.01729,,
28.6495,191,0.0052356,252.942,94.9659,2.01827,,
28.6637,177,0.00564972,233.115,94.9535,2.01925,,
28.6779,179,0.00558659,216.792,94.941,2.02022,,
28.692,173,0.00578035,203.212,94.9285,2.0212,,
28.7062,160,0.00625,191.803,94.9161,2.02218,,
28.7204,157,0.00636943,182.131,94.9036,2.02316,,
28.7346,147,0.00680272,173.864,94.8911,2.02413,,
28.7487,138,0.00724638,166.744,94.8787,2.02511,,
28.7629,141,0.0070922,160.569,94.8662,2.02609,,
28.7771,127,0.00787402,155.179,94.8537,2.02707,,
28.7912,138,0.00724638,150.447,94.8412,2.02804,,
28.8054,116,0.00862069,146.271,94.8287,2.02902,,
28.8196,139,0.00719424,142.566,94.8162,2.03,,
28.8337,111,0.00900901,139.263,94.8038,2.03097,,
28.8479,122,0.00819672,136.307,94.7913,2.03195,,
28.8621,147,0.00680272,133.651,94.7788,2.03293,,
28.8763,111,0.00900901,131.255,94.7663,2.0339,,
28.8904,116,0.00862069,129.085,94.7538,2.03488,,
28.9046,107,0.00934579,127.115,94.7412,2.03586,,
28.9188,123,0.00813008,125.32,94.7287,2.03683,,
28.9329,111,0.00900901,123.68,94.7162,2.03781,,
28.9471,119,0.00840336,122.177,94.7037,2.03879,,
28.9613,119,0.00840336,120.796,94.6912,2.03976,,
28.9754,100,0.01,119.525,94.6787,2.04074,,
28.9896,112,0.00892857,118.352,94.6661,2.04172,,
29.0038,127,0.00787402,117.266,94.6536,2.04269,,
29.018,126,0.00793651,116.26,94.6411,2.04367,,
29.0321,114,0.00877193,115.325,94.6285,2.04465,,
29.0463,122,0.00819672,114.455,94.616,2.04562,,
29.0605,129,0.00775194,113.644,94.6034,2.0466,,
29.0746,118,0.00847458,112.887,94.5909,2.04758,,
29.0888,117,0.00854701,112.179,94.5783,2.04855,,
29.103,139,0.00719424,111.515,94.5658,2.04953,,
29.1171,105,0.00952381,110.892,94.5532,2.05051,,
29.1313,110,0.00909091,110.307,94.5407,2.05148,,
29.1455,109,0.00917431,109.756,94.5281,2.05246,,
29.1597,119,0.00840336,109.237,94.5156,2.05343,,
29.1738,103,0.00970874,108.747,94.503,2.05441,,
29.188,120,0.00833333,108.284,94.4904,2.05539,,
29.2022,112,0.00892857,107.847,94.4778,2.05636,,
29.2163,111,0.00900901,107.432,94.4653,2.05734,,
29.2305,120,0.00833333,107.039,94.4527,2.05832,,
29.2447,116,0.00862069,106.667,94.4401,2.05929,,
29.2588,138,0.00724638,106.313,94.4275,2.06027,,
29.273,101,0.00990099,105.976,94.4149,2.06124,,
29.2872,111,0.00900901,105.655,94.4023,2.06222,,
29.3014,114,0.00877193,105.35,94.3897,2.0632,,
29.3155,118,0.00847458,105.059,94.3771,2.06417,,
29.3297,121,0.00826446,104.781,94.3645,2.06515,,
29.3439,120,0.00833333,104.515,94.3519,2.06612,,
29.358,136,0.00735294,104.261,94.3393,2.0671,,
29.3722,121,0.00826446,104.019,94.3267,2.06807,,
29.3864,99,0.010101,103.786,94.3141,2.06905,,
29.4005,118,0.00847458,103.563,94.3015,2.07003,,
29.4147,103,0.00970874,103.35,94.2888,2.071,,
29.4289,109,0.00917431,103.145,94.2762,2.07198,,
29.4431,86,0.0116279,102.948,94.2636,2.07295,,
29.4572,100,0.01,102.759,94.251,2.07393,,
29.4714,123,0.00813008,102.577,94.2383,2.0749,,
29.4856,135,0.00740741,102.402,94.2257,2.07588,,
29.4997,99,0.010101,102.233,94.2131,2.07685,,
29.5139,108,0.00925926,102.071,94.2004,2.07783,,
29.5281,84,0.0119048,101.914,94.1878,2.07881,,
29.5422,120,0.00833333,101.764,94.1751,2.07978,,
29.5564,99,0.010101,101.618,94.1625,2.08076,,
29.5706,121,0.00826446,101.477,94.1498,2.08173,,
29.5848,113,0.00884956,101.342,94.1371,2.08271,,
29.5989,107,0.00934579,101.21,94.1245,2.08368,,
29.6131,106,0.00943396,101.084,94.1118,2.08466,,
29.6273,121,0.00826446,100.961,94.0991,2.08563,,
29.6414,100,0.01,100.842,94.0865,2.08661,,
29.6556,113,0.00884956,100.727,94.0738,2.08758,,
29.6698,124,0.00806452,100.616,94.0611,2.08856,,
29.6839,108,0.00925926,100.508,94.0484,2.08953,,
29.6981,102,0.00980392,100.403,94.0358,2.09051,,
29.7123,114,0.00877193,100.302,94.0231,2.09148,,
29.7265,108,0.00925926,100.203,94.0104,2.09246,,
29.7406,99,0.010101,100.108,93.9977,2.09343,,
29.7548,104,0.00961538,100.015,93.985,2.09441,,
29.769,112,0.00892857,99.9245,93.9723,2.09538,,
29.7831,114,0.00877193,99.8369,93.9596,2.09636,,
29.7973,99,0.010101,99.7517,93.9469,2.09733,,
29.8115,106,0.00943396,99.6689,93.9342,2.09831,,
29.8256,95,0.0105263,99.5883,93.9215,2.09928,,
29.8398,113,0.00884956,99.5098,93.9087,2.10026,,
29.854,121,0.00826446,99.4335,93.896,2.10123,,
29.8682,87,0.0114943,99.3592,93.8833,2.10221,,
29.8823,132,0.00757576,99.2868,93.8706,2.10318,,
29.8965,108,0.00925926,99.2163,93.8579,2.10416,,
29.9107,94,0.0106383,99.1476,93.8451,2.10513,,
29.9248,111,0.00900901,99.0806,93.8324,2.1061,,
29.939,108,0.00925926,99.0152,93.8196,2.10708,,
29.9532,109,0.00917431,98.9515,93.8069,2.10805,,
29.9673,108,0.00925926,98.8893,93.7942,2.10903,,
29.9815,96,0.0104167,98.8287,93.7814,2.11,,
29.9957,100,0.01,98.7695,93.7687,2.11098,,
30.0099,103,0.00970874,98.7117,93.7559,2.11195,,
30.024,122,0.00819672,98.6552,93.7432,2.11293,,
30.0382,106,0.00943396,98.6001,93.7304,2.1139,,
30.0524,108,0.00925926,98.5463,93.7176,2.11487,,
30.0665,120,0.00833333,98.4936,93.7049,2.11585,,
30.0807,92,0.0108696,98.4422,93.6921,2.11682,,
30.0949,101,0.00990099,98.3919,93.6793,2.1178,,
30.109,113,0.00884956,98.3428,93.6666,2.11877,,
30.1232,114,0.00877193,98.2947,93.6538,2.11974,,
30.1374,127,0.00787402,98.2477,93.641,2.12072,,
30.1516,109,0.00917431,98.2017,93.6282,2.12169,,
30.1657,97,0.0103093,98.1567,93.6154,2.12267,,
30.1799,84,0.0119048,98.1127,93.6026,2.12364,,
30.1941,114,0.00877193,98.0696,93.5898,2.12461,,
30.2082,121,0.00826446,98.0275,93.577,2.12559,,
30.2224,102,0.00980392,97.9862,93.5642,2.12656,,
30.2366,132,0.00757576,97.9458,93.5514,2.12754,,
30.2508,83,0.0120482,97.9062,93.5386,2.12851,,
30.2649,94,0.0106383,97.8675,93.5258,2.12948,,
30.2791,114,0.00877193,97.8295,93.513,2.13046,,
30.2933,120,0.00833333,97.7923,93.5002,2.13143,,
30.3074,101,0.00990099,97.7559,93.4874,2.1324,,
30.3216,95,0.0105263,97.7202,93.4745,2.13338,,
30.3358,103,0.00970874,97.6853,93.4617,2.13435,,
30.3499,110,0.00909091,97.8389,93.4489,2.13533,,
30.3641,113,0.00884956,97.806,93.4361,2.1363,,
30.3783,97,0.0103093,97.7739,93.4232,2.13727,,
30.3925,97,0.0103093,97.7424,93.4104,2.13825,,
30.4066,110,0.00909091,97.7115,93.3975,2.13922,,
30.4208,123,0.00813008,97.6813,93.3847,2.14019,,
30.435,115,0.00869565,97.7453,93.3719,2.14117,,
30.4491,133,0.0075188,97.7167,93.359,2.14214,,
30.4633,131,0.00763359,97.6886,93.3461,2.14311,,
30.4775,111,0.00900901,97.6612,93.3333,2.14409,,
30.4916,122,0.00819672,97.6343,93.3204,2.14506,,
30.5058,108,0.00925926,97.6079,93.3076,2.14603,,
30.52,110,0.00909091,97.5822,93.2947,2.14701,,
30.5342,123,0.00813008,97.5569,93.2818,2.14798,,
30.5483,127,0.00787402,97.5322,93.269,2.14895,,
30.5625,114,0.00877193,97.508,93.2561,2.14992,,
30.5767,97,0.0103093,97.4843,93.2432,2.1509,,
30.5908,106,0.00943396,97.4611,93.2303,2.15187,,
30.605,122,0.00819672,97.4384,93.2174,2.15284,,
30.6192,104,0.00961538,97.4162,93.2046,2.15382,,
30.6333,105,0.00952381,97.3945,93.1917,2.15479,,
30.6475,119,0.00840336,97.3732,93.1788,2.15576,,
30.6617,111,0.00900901,97.3524,93.1659,2.15674,,
30.6759,112,0.00892857,97.3321,93.153,2.15771,,
30.69,108,0.00925926,97.3122,93.1401,2.15868,,
30.7042,95,0.0105263,97.2928,93.1272,2.15965,,
30.7184,122,0.00819672,97.2737,93.1142,2.16063,,
30.7325,91,0.010989,97.2552,93.1013,2.1616,,
30.7467,99,0.010101,97.237,93.0884,2.16257,,
30.7609,108,0.00925926,97.2193,93.0755,2.16354,,
30.775,106,0.00943396,97.2019,93.0626,2.16452,,
30.7892,90,0.0111111,97.185,93.0496,2.16549,,
30.8034,115,0.00869565,97.1685,93.0367,2.16646,,
30.8176,99,0.010101,97.1524,93.0238,2.16743,,
30.8317,115,0.00869565,97.1367,93.0108,2.16841,,
30.8459,94,0.0106383,97.1213,92.9979,2.16938,,
30.8601,91,0.010989,97.1064,92.985,2.17035,,
30.8742,93,0.0107527,97.0918,92.972,2.17132,,
30.8884,119,0.00840336,97.0776,92.9591,2.1723,,
30.9026,100,0.01,97.0638,92.9461,2.17327,,
30.9167,107,0.00934579,97.0504,92.9332,2.17424,,
30.9309,103,0.00970874,97.0374,92.9202,2.17521,,
30.9451,94,0.0106383,97.0247,92.9073,2.17618,,
30.9593,94,0.0106383,97.0123,92.8943,2.17716,,
30.9734,101,0.00990099,97.0004,92.8813,2.17813,,
30.9876,81,0.0123457,96.9888,92.8684,2.1791,,
31.0018,101,0.00990099,96.9775,92.8554,2.18007,,
31.0159,85,0.0117647,96.9667,92.8424,2.18105,,
31.0301,109,0.00917431,96.9561,92.8294,2.18202,,
31.0443,79,0.0126582,96.9459,92.8164,2.18299,,
31.0584,100,0.01,96.9361,92.8035,2.18396,,
31.0726,99,0.010101,96.9266,92.7905,2.18493,,
31.0868,86,0.0116279,96.9175,92.7775,2.1859,,
31.101,105,0.00952381,96.9087,92.7645,2.18688,,
31.1151,90,0.0111111,96.9002,92.7515,2.18785,,
31.1293,95,0.0105263,96.8922,92.7385,2.18882,,
31.1435,97,0.0103093,96.8844,92.7255,2.18979,,
31.1576,110,0.00909091,96.877,92.7125,2.19076,,
31.1718,105,0.00952381,96.8699,92.6995,2.19173,,
31.186,91,0.010989,96.8632,92.6864,2.19271,,
31.2001,101,0.00990099,96.8568,92.6734,2.19368,,
31.2143,92,0.0108696,96.8507,92.6604,2.19465,,
31.2285,93,0.0107527,96.845,92.6474,2.19562,,
31.2427,98,0.0102041,96.8396,92.6344,2.19659,,
31.2568,94,0.0106383,96.8346,92.6213,2.19756,,
31.271,136,0.00735294,96.8299,92.6083,2.19854,,
31.2852,107,0.00934579,96.8256,92.5953,2.19951,,
31.2993,97,0.0103093,96.8216,92.5822,2.20048,,
31.3135,98,0.0102041,96.8179,92.5692,2.20145,,
31.3277,81,0.0123457,96.8146,92.5561,2.20242,,
31.3418,104,0.00961538,96.8116,92.5431,2.20339,,
31.356,113,0.00884956,96.809,92.53,2.20436,,
31.3702,94,0.0106383,96.8067,92.517,2.20533,,
31.3844,104,0.00961538,96.8048,92.5039,2.20631,,
31.3985,97,0.0103093,96.8032,92.4909,2.20728,,
31.4127,90,0.0111111,96.8019,92.4778,2.20825,,
31.4269,116,0.00862069,96.801,92.4647,2.20922,,
31.441,96,0.0104167,96.8005,92.4517,2.21019,,
31.4552,76,0.0131579,96.8003,92.4386,2.21116,,
31.4694,90,0.0111111,96.8005,92.4255,2.21213,,
31.4835,96,0.0104167,96.801,92.4124,2.2131,,
31.4977,101,0.00990099,96.8019,92.3993,2.21407,,
31.5119,123,0.00813008,96.8031,92.3863,2.21504,,
31.5261,110,0.00909091,96.8047,92.3732,2.21601,,
31.5402,110,0.00909091,96.8067,92.3601,2.21699,,
31.5544,113,0.00884956,96.8091,92.347,2.21796,,
31.5686,122,0.00819672,96.8118,92.3339,2.21893,,
31.5827,87,0.0114943,96.8149,92.3208,2.2199,,
31.5969,121,0.00826446,96.8183,92.3077,2.22087,,
31.6111,109,0.00917431,96.8222,92.2946,2.22184,,
31.6252,103,0.00970874,96.8264,92.2815,2.22281,,
31.6394,95,0.0105263,96.831,92.2683,2.22378,,
31.6536,133,0.0075188,96.8361,92.2552,2.22475,,
31.6678,115,0.00869565,96.8415,92.2421,2.22572,,
31.6819,113,0.00884956,96.8472,92.229,2.22669,,
31.6961,112,0.00892857,96.8534,92.2159,2.22766,,
31.7103,101,0.00990099,96.86,92.2027,2.22863,,
31.7244,103,0.00970874,96.867,92.1896,2.2296,,
31.7386,97,0.0103093,96.8745,92.1765,2.23057,,
31.7528,115,0.00869565,96.8823,92.1633,2.23154,,
31.7669,94,0.0106383,96.8906,92.1502,2.23251,,
31.7811,110,0.00909091,96.8992,92.137,2.23348,,
31.7953,107,0.00934579,96.9083,92.1239,2.23445,,
31.8094,102,0.00980392,96.9179,92.1107,2.23542,,
31.8236,106,0.00943396,96.9279,92.0976,2.23639,,
31.8378,89,0.011236,96.9383,92.0844,2.23736,,
31.852,106,0.00943396,96.9492,92.0713,2.23833,,
31.8661,78,0.0128205,96.9605,92.0581,2.2393,,
31.8803,94,0.0106383,96.9723,92.0449,2.24027,,
31.8945,84,0.0119048,96.9846,92.0317,2.24124,,
31.9086,95,0.0105263,96.9973,92.0186,2.24221,,
31.9228,129,0.00775194,97.0105,92.0054,2.24318,,
31.937,112,0.00892857,97.0242,91.9922,2.24415,,
31.9511,115,0.00869565,97.0384,91.979,2.24512,,
31.9653,94,0.0106383,97.0531,91.9658,2.24609,,
31.9795,104,0.00961538,97.0683,91.9527,2.24706,,
31.9937,111,0.00900901,97.084,91.9395,2.24803,,
32.0078,104,0.00961538,97.1002,91.9263,2.249,,
32.022,111,0.00900901,97.1169,91.9131,2.24997,,
32.0362,85,0.0117647,97.1342,91.8999,2.25094,,
32.0503,105,0.00952381,97.152,91.8867,2.25191,,
32.0645,91,0.010989,97.1704,91.8735,2.25288,,
32.0787,106,0.00943396,97.1893,91.8602,2.25385,,
32.0928,100,0.01,97.2088,91.847,2.25482,,
32.107,105,0.00952381,97.2289,91.8338,2.25579,,
32.1212,106,0.00943396,97.2495,91.8206,2.25676,,
32.1354,84,0.0119048,97.2707,91.8074,2.25773,,
32.1495,93,0.0107527,97.2926,91.7941,2.2587,,
32.1637,107,0.00934579,97.315,91.7809,2.25966,,
32.1779,119,0.00840336,97.3381,91.7677,2.26063,,
32.192,108,0.00925926,97.3618,91.7544,2.2616,,
32.2062,98,0.0102041,97.3861,91.7412,2.26257,,
32.2204,105,0.00952381,97.4111,91.728,2.26354,,
32.2345,101,0.00990099,97.4368,91.7147,2.26451,,
32.2487,114,0.00877193,97.4631,91.7015,2.26548,,
32.2629,98,0.0102041,97.4902,91.6882,2.26645,,
32.2771,115,0.00869565,97.5179,91.675,2.26742,,
32.2912,121,0.00826446,97.5463,91.6617,2.26839,,
